,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
776286,53154672,2022-01-24T11:54:51.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11249.0,65 SOUTH   11 STREET,SOUTH   11 STREET,WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,ADDRESS,BROOKLYN,SOUTH   11 STREET,In Progress,01 BROOKLYN,3021560023.0,BROOKLYN,993534.0,197057.0,PHONE,Unspecified,BROOKLYN,40.70754783184228,-73.96651390755731,"{'latitude': '40.70754783184228', 'longitude': '-73.96651390755731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,38.0,56.0,,,,,,,,,,,,
789817,53144140,2022-01-22T14:35:15.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11432.0,152-11 89 AVENUE,89 AVENUE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,JAMAICA,89 AVENUE,In Progress,12 QUEENS,4096950014.0,QUEENS,1038607.0,196239.0,ONLINE,Unspecified,QUEENS,40.70514052646012,-73.80394880749206,"{'latitude': '40.70514052646012', 'longitude': '-73.80394880749206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340.0,41.0,3.0,24.0,61.0,,,,,,,,,,,,
789818,53145429,2022-01-22T14:35:06.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10304.0,1000 TARGEE STREET,TARGEE STREET,RALPH PLACE,HAY STREET,RALPH PLACE,HAY STREET,ADDRESS,STATEN ISLAND,TARGEE STREET,In Progress,02 STATEN ISLAND,5031680161.0,STATEN ISLAND,958949.0,159553.0,ONLINE,Unspecified,STATEN ISLAND,40.6045763319837,-74.0911164416159,"{'latitude': '40.6045763319837', 'longitude': '-74.0911164416159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10691.0,30.0,1.0,14.0,76.0,,,,,,,,,,,,
789932,53139352,2022-01-22T14:22:38.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10304.0,1000 TARGEE STREET,TARGEE STREET,RALPH PLACE,HAY STREET,RALPH PLACE,HAY STREET,ADDRESS,STATEN ISLAND,TARGEE STREET,In Progress,02 STATEN ISLAND,5031680161.0,STATEN ISLAND,958949.0,159553.0,ONLINE,Unspecified,STATEN ISLAND,40.6045763319837,-74.0911164416159,"{'latitude': '40.6045763319837', 'longitude': '-74.0911164416159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10691.0,30.0,1.0,14.0,76.0,,,,,,,,,,,,
794692,53134761,2022-01-21T23:15:17.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11230.0,1717 AVENUE N,AVENUE N,EAST   17 STREET,EAST   18 STREET,EAST   17 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,AVENUE N,In Progress,14 BROOKLYN,3067460044.0,BROOKLYN,996065.0,163655.0,ONLINE,Unspecified,BROOKLYN,40.6158637198573,-73.95744347490627,"{'latitude': '40.6158637198573', 'longitude': '-73.95744347490627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13513.0,60.0,2.0,15.0,43.0,,,,,,,,,,,,
798148,53127969,2022-01-21T14:49:05.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10451.0,225 EAST  134 STREET,EAST  134 STREET,DEAD END,3 AVENUE BRIDGE BIKE PATH,DEAD END,3 AVENUE BRIDGE BIKE PATH,ADDRESS,BRONX,EAST  134 STREET,In Progress,01 BRONX,2023190039.0,BRONX,1003477.0,234097.0,PHONE,Unspecified,BRONX,40.80919709828266,-73.93054497653459,"{'latitude': '40.80919709828266', 'longitude': '-73.93054497653459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929.0,49.0,5.0,35.0,23.0,,,,,,,,,,,,
799022,53129322,2022-01-21T13:10:24.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11225.0,1035 WASHINGTON AVENUE,WASHINGTON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,SULLIVAN PLACE,FRANKLIN AVENUE SHUTTLE LINE,SULLIVAN PLACE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,In Progress,09 BROOKLYN,3011920085.0,BROOKLYN,995030.0,181298.0,PHONE,Unspecified,BROOKLYN,40.66429129157056,-73.96114325852768,"{'latitude': '40.66429129157056', 'longitude': '-73.96114325852768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,,,,,,,,,,,,
800892,53126134,2022-01-21T10:00:05.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11225.0,212 CROWN STREET,CROWN STREET,ROGERS AVENUE,DEARBORN COURT,ROGERS AVENUE,DEARBORN COURT,ADDRESS,BROOKLYN,CROWN STREET,In Progress,09 BROOKLYN,3012960008.0,BROOKLYN,997177.0,182075.0,PHONE,Unspecified,BROOKLYN,40.6664211094233,-73.95340286243254,"{'latitude': '40.6664211094233', 'longitude': '-73.95340286243254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,48.0,44.0,,,,,,,,,,,,
805349,53125819,2022-01-20T17:48:28.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,1-2 Family Dwelling,11209.0,513 81 STREET,81 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,81 STREET,In Progress,10 BROOKLYN,3059900079.0,BROOKLYN,977619.0,166879.0,PHONE,Unspecified,BROOKLYN,40.624718324327965,-74.0238874098688,"{'latitude': '40.624718324327965', 'longitude': '-74.0238874098688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216.0,10.0,2.0,44.0,41.0,,,,,,,,,,,,
808723,53119275,2022-01-20T10:02:25.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11231.0,505 COURT STREET,COURT STREET,HUNTINGTON STREET,WEST    9 STREET,HUNTINGTON STREET,WEST    9 STREET,ADDRESS,BROOKLYN,COURT STREET,In Progress,06 BROOKLYN,3004767501.0,BROOKLYN,984484.0,185406.0,PHONE,Unspecified,BROOKLYN,40.67557339302107,-73.9991563993185,"{'latitude': '40.67557339302107', 'longitude': '-73.9991563993185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13514.0,14.0,2.0,27.0,48.0,,,,,,,,,,,,
811222,53112859,2022-01-19T22:26:32.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10039.0,30 MACOMBS PLACE,MACOMBS PLACE,FREDERICK DOUGLASS BOULEVARD,WEST  151 STREET,FREDERICK DOUGLASS BOULEVARD,WEST  151 STREET,ADDRESS,NEW YORK,MACOMBS PLACE,In Progress,10 MANHATTAN,1020360057.0,MANHATTAN,1001208.0,240288.0,ONLINE,Unspecified,MANHATTAN,40.8261942966341,-73.93872579577364,"{'latitude': '40.8261942966341', 'longitude': '-73.93872579577364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13097.0,18.0,4.0,36.0,20.0,,,,,,,,,,,,
814437,53112858,2022-01-19T14:11:04.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11694.0,1 BEACH  105 STREET,BEACH  105 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  105 STREET,In Progress,14 QUEENS,4161770055.0,QUEENS,1032783.0,151186.0,PHONE,Unspecified,QUEENS,40.58151386132246,-73.82527847261701,"{'latitude': '40.58151386132246', 'longitude': '-73.82527847261701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20532.0,51.0,3.0,41.0,58.0,,,,,,,,,,,,
814691,53109126,2022-01-19T13:35:43.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11231.0,505 COURT STREET,COURT STREET,HUNTINGTON STREET,WEST    9 STREET,HUNTINGTON STREET,WEST    9 STREET,ADDRESS,BROOKLYN,COURT STREET,In Progress,06 BROOKLYN,3004767501.0,BROOKLYN,984484.0,185406.0,ONLINE,Unspecified,BROOKLYN,40.67557339302107,-73.9991563993185,"{'latitude': '40.67557339302107', 'longitude': '-73.9991563993185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13514.0,14.0,2.0,27.0,48.0,,,,,,,,,,,,
814778,53107745,2022-01-19T13:24:27.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10458.0,2425 CROTONA AVENUE,CROTONA AVENUE,EAST  187 STREET,EAST  189 STREET,EAST  187 STREET,EAST  189 STREET,ADDRESS,BRONX,CROTONA AVENUE,In Progress,06 BRONX,2031050049.0,BRONX,1016552.0,250695.0,ONLINE,Unspecified,BRONX,40.854715666828405,-73.88323336947806,"{'latitude': '40.854715666828405', 'longitude': '-73.88323336947806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936.0,35.0,5.0,22.0,31.0,,,,,,,,,,,,
822725,53103519,2022-01-18T13:50:37.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10003.0,334 EAST    9 STREET,EAST    9 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST    9 STREET,In Progress,03 MANHATTAN,1004500021.0,MANHATTAN,988043.0,204792.0,ONLINE,Unspecified,MANHATTAN,40.72878260610602,-73.98631481911944,"{'latitude': '40.72878260610602', 'longitude': '-73.98631481911944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724.0,70.0,4.0,50.0,5.0,,,,,,,,,,,,
823039,53098903,2022-01-18T13:19:40.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10301.0,148 BISMARK AVENUE,BISMARK AVENUE,BENZIGER AVENUE,WINTER AVENUE,BENZIGER AVENUE,WINTER AVENUE,ADDRESS,STATEN ISLAND,BISMARK AVENUE,In Progress,01 STATEN ISLAND,5000430040.0,STATEN ISLAND,960710.0,172196.0,PHONE,Unspecified,STATEN ISLAND,40.63928356414517,-74.08481864683179,"{'latitude': '40.63928356414517', 'longitude': '-74.08481864683179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369.0,4.0,1.0,13.0,74.0,,,,,,,,,,,,
824009,53100414,2022-01-18T11:45:57.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11206.0,756 MYRTLE AVENUE,MYRTLE AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,In Progress,03 BROOKLYN,3017547502.0,BROOKLYN,997562.0,192506.0,PHONE,Unspecified,BROOKLYN,40.69505126104589,-73.95199447186556,"{'latitude': '40.69505126104589', 'longitude': '-73.95199447186556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,69.0,2.0,49.0,51.0,,,,,,,,,,,,
824448,53094520,2022-01-18T10:55:11.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11201.0,19 WYCKOFF STREET,WYCKOFF STREET,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,ADDRESS,BROOKLYN,WYCKOFF STREET,In Progress,02 BROOKLYN,3003840072.0,BROOKLYN,986273.0,189492.0,PHONE,Unspecified,BROOKLYN,40.6867883065967,-73.9927055931204,"{'latitude': '40.6867883065967', 'longitude': '-73.9927055931204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865.0,68.0,2.0,38.0,54.0,,,,,,,,,,,,
824735,53097268,2022-01-18T10:20:19.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11204.0,1572 WEST    6 STREET,WEST    6 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,WEST    6 STREET,In Progress,11 BROOKLYN,3066000036.0,BROOKLYN,989838.0,161137.0,PHONE,Unspecified,BROOKLYN,40.60895844421325,-73.9798746290763,"{'latitude': '40.60895844421325', 'longitude': '-73.9798746290763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,18.0,37.0,,,,,,,,,,,,
833272,53093303,2022-01-17T08:36:55.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11385.0,1881 TROUTMAN STREET,TROUTMAN STREET,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,TROUTMAN STREET,In Progress,05 QUEENS,4033940048.0,QUEENS,1007173.0,198696.0,PHONE,Unspecified,QUEENS,40.71202167358044,-73.9173143781953,"{'latitude': '40.71202167358044', 'longitude': '-73.9173143781953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,30.0,62.0,,,,,,,,,,,,
834041,53091200,2022-01-17T05:44:17.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11233.0,2160 FULTON STREET,FULTON STREET,ROCKAWAY AVENUE,TRUXTON STREET,ROCKAWAY AVENUE,TRUXTON STREET,ADDRESS,BROOKLYN,FULTON STREET,In Progress,16 BROOKLYN,3015520011.0,BROOKLYN,1009133.0,186391.0,ONLINE,Unspecified,BROOKLYN,40.67824202594658,-73.91028991705512,"{'latitude': '40.67824202594658', 'longitude': '-73.91028991705512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516.0,55.0,2.0,37.0,46.0,,,,,,,,,,,,
853673,53061171,2022-01-14T17:39:56.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11694.0,1 BEACH  105 STREET,BEACH  105 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  105 STREET,In Progress,14 QUEENS,4161770055.0,QUEENS,1032783.0,151186.0,PHONE,Unspecified,QUEENS,40.58151386132246,-73.82527847261701,"{'latitude': '40.58151386132246', 'longitude': '-73.82527847261701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20532.0,51.0,3.0,41.0,58.0,,,,,,,,,,,,
853997,53064659,2022-01-14T16:45:14.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10457.0,1455 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  171 STREET,EAST  172 STREET,EAST  171 STREET,EAST  172 STREET,ADDRESS,BRONX,SHERIDAN AVENUE,In Progress,04 BRONX,2028320060.0,BRONX,1008619.0,245243.0,PHONE,Unspecified,BRONX,40.83977700066592,-73.91192970417521,"{'latitude': '40.83977700066592', 'longitude': '-73.91192970417521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935.0,50.0,5.0,29.0,27.0,,,,,,,,,,,,
856309,53059775,2022-01-14T11:53:29.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10452.0,928 GERARD AVENUE,GERARD AVENUE,EAST  162 STREET,EAST  164 STREET,EAST  162 STREET,EAST  164 STREET,ADDRESS,BRONX,GERARD AVENUE,In Progress,04 BRONX,2024760074.0,BRONX,1005257.0,241285.0,PHONE,Unspecified,BRONX,40.828922074250734,-73.92409246173344,"{'latitude': '40.828922074250734', 'longitude': '-73.92409246173344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930.0,50.0,5.0,35.0,27.0,,,,,,,,,,,,
862513,53052237,2022-01-13T15:04:26.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10003.0,332 EAST   19 STREET,EAST   19 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   19 STREET,In Progress,06 MANHATTAN,1009240048.0,MANHATTAN,989492.0,206964.0,ONLINE,Unspecified,MANHATTAN,40.73474347319647,-73.9810851210132,"{'latitude': '40.73474347319647', 'longitude': '-73.9810851210132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724.0,71.0,4.0,50.0,7.0,,,,,,,,,,,,
870497,53037856,2022-01-12T14:43:45.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10453.0,1804 HARRISON AVENUE,HARRISON AVENUE,WEST TREMONT AVENUE,MORTON PLACE,WEST TREMONT AVENUE,MORTON PLACE,ADDRESS,BRONX,HARRISON AVENUE,In Progress,05 BRONX,2028690001.0,BRONX,1008034.0,249036.0,ONLINE,Unspecified,BRONX,40.85018926237573,-73.91403045702535,"{'latitude': '40.85018926237573', 'longitude': '-73.91403045702535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,,,,,,,,,,,,
908653,52993234,2022-01-07T15:41:41.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10463.0,110 TERRACE VIEW AVENUE,TERRACE VIEW AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,ADDRESS,BRONX,TERRACE VIEW AVENUE,In Progress,08 BRONX,1022150230.0,BRONX,1008357.0,258602.0,PHONE,Unspecified,BRONX,40.876444151331,-73.91282853424647,"{'latitude': '40.876444151331', 'longitude': '-73.91282853424647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,4.0,39.0,33.0,,,,,,,,,,,,
909146,52992369,2022-01-07T14:14:16.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,1-2 Family Mixed Use Building,10028.0,170 EAST   83 STREET,EAST   83 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   83 STREET,In Progress,08 MANHATTAN,1015110033.0,MANHATTAN,996388.0,222428.0,PHONE,Unspecified,MANHATTAN,40.77718143309463,-73.95617414605972,"{'latitude': '40.77718143309463', 'longitude': '-73.95617414605972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425.0,23.0,4.0,1.0,11.0,,,,,,,,,,,,
913794,52988795,2022-01-06T18:04:22.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10032.0,550 WEST  157 STREET,WEST  157 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  157 STREET,In Progress,12 MANHATTAN,1021150005.0,MANHATTAN,999279.0,243274.0,PHONE,Unspecified,MANHATTAN,40.83439350206449,-73.94568914454001,"{'latitude': '40.83439350206449', 'longitude': '-73.94568914454001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,23.0,21.0,,,,,,,,,,,,
914033,52986735,2022-01-06T17:19:01.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10463.0,110 TERRACE VIEW AVENUE,TERRACE VIEW AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,ADDRESS,BRONX,TERRACE VIEW AVENUE,In Progress,08 BRONX,1022150230.0,BRONX,1008357.0,258602.0,PHONE,Unspecified,BRONX,40.876444151331,-73.91282853424647,"{'latitude': '40.876444151331', 'longitude': '-73.91282853424647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,4.0,39.0,33.0,,,,,,,,,,,,
914466,52985138,2022-01-06T16:16:57.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11218.0,445 EAST    5 STREET,EAST    5 STREET,BEVERLEY ROAD,AVENUE C,BEVERLEY ROAD,AVENUE C,ADDRESS,BROOKLYN,EAST    5 STREET,In Progress,12 BROOKLYN,3053570054.0,BROOKLYN,991145.0,173017.0,PHONE,Unspecified,BROOKLYN,40.64156563085332,-73.97515528940107,"{'latitude': '40.64156563085332', 'longitude': '-73.97515528940107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620.0,2.0,2.0,27.0,39.0,,,,,,,,,,,,
915381,52989419,2022-01-06T14:01:23.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10033.0,92 PINEHURST AVENUE,PINEHURST AVENUE,WEST  181 STREET,HUDSON VIEW GARDENS,WEST  181 STREET,HUDSON VIEW GARDENS,ADDRESS,NEW YORK,PINEHURST AVENUE,In Progress,12 MANHATTAN,1021797502.0,MANHATTAN,1001113.0,249572.0,PHONE,Unspecified,MANHATTAN,40.85167635379225,-73.93904571564656,"{'latitude': '40.85167635379225', 'longitude': '-73.93904571564656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,22.0,,,,,,,,,,,,
920073,52978961,2022-01-05T21:14:47.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10009.0,99 AVENUE C,AVENUE C,EAST    6 STREET,EAST    7 STREET,EAST    6 STREET,EAST    7 STREET,ADDRESS,NEW YORK,AVENUE C,In Progress,03 MANHATTAN,1003890032.0,MANHATTAN,990110.0,203084.0,PHONE,Unspecified,MANHATTAN,40.724093433896485,-73.97885855056457,"{'latitude': '40.724093433896485', 'longitude': '-73.97885855056457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729.0,70.0,4.0,50.0,5.0,,,,,,,,,,,,
920267,52972166,2022-01-05T20:32:29.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11104.0,41-09 41 STREET,41 STREET,SKILLMAN AVENUE,43 AVENUE,SKILLMAN AVENUE,43 AVENUE,ADDRESS,SUNNYSIDE,41 STREET,In Progress,02 QUEENS,4001847501.0,QUEENS,1005671.0,211382.0,ONLINE,Unspecified,QUEENS,40.746845393045255,-73.9226918591685,"{'latitude': '40.746845393045255', 'longitude': '-73.9226918591685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16861.0,53.0,3.0,33.0,66.0,,,,,,,,,,,,
929869,52963847,2022-01-04T13:50:29.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10128.0,401 EAST   88 STREET,EAST   88 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   88 STREET,In Progress,08 MANHATTAN,1015680001.0,MANHATTAN,998630.0,222745.0,ONLINE,Unspecified,MANHATTAN,40.7780481513072,-73.94807843193877,"{'latitude': '40.778048151307196', 'longitude': '-73.94807843193877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10099.0,23.0,4.0,1.0,11.0,,,,,,,,,,,,
937630,52951322,2022-01-03T14:18:33.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10033.0,92 PINEHURST AVENUE,PINEHURST AVENUE,WEST  181 STREET,HUDSON VIEW GARDENS,WEST  181 STREET,HUDSON VIEW GARDENS,ADDRESS,NEW YORK,PINEHURST AVENUE,In Progress,12 MANHATTAN,1021797502.0,MANHATTAN,1001113.0,249572.0,PHONE,Unspecified,MANHATTAN,40.85167635379225,-73.93904571564656,"{'latitude': '40.85167635379225', 'longitude': '-73.93904571564656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,22.0,,,,,,,,,,,,
943420,52946024,2022-01-02T17:56:02.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10026.0,1925 7 AVENUE,7 AVENUE,DR REV WYATT TEE WALKER SQUARE,WEST  117 STREET,DR REV WYATT TEE WALKER SQUARE,WEST  117 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,10 MANHATTAN,1019010001.0,MANHATTAN,997439.0,231993.0,ONLINE,Unspecified,MANHATTAN,40.80343327648868,-73.95236059020847,"{'latitude': '40.803433276488676', 'longitude': '-73.95236059020847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12423.0,18.0,4.0,36.0,18.0,,,,,,,,,,,,
955223,52932999,2021-12-31T14:31:12.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10028.0,1264 LEXINGTON AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,LEXINGTON AVENUE,In Progress,08 MANHATTAN,1015140016.0,MANHATTAN,996381.0,223077.0,PHONE,Unspecified,MANHATTAN,40.7789627763376,-73.95619824874713,"{'latitude': '40.7789627763376', 'longitude': '-73.95619824874713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425.0,23.0,4.0,51.0,11.0,,,,,,,,,,,,
955800,52937557,2021-12-31T12:46:57.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10025.0,308 WEST   94 STREET,WEST   94 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   94 STREET,In Progress,07 MANHATTAN,1012520063.0,MANHATTAN,991080.0,228713.0,ONLINE,Unspecified,MANHATTAN,40.79443777480167,-73.97533299029759,"{'latitude': '40.794437774801665', 'longitude': '-73.97533299029759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422.0,20.0,4.0,19.0,15.0,,,,,,,,,,,,
